track_name,artist_names,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
"Anuel AA: Bzrp Music Sessions, Vol. 46","Bizarrap, Anuel AA",0.405,0.8370000000000001,8.0,0.0,-4.188,0.294,0.34700000000000003,0.0,0.0901,0.655,74.96600000000002,201507.0
Anyone,Justin Bieber,0.685,0.521,2.0,1.0,-8.285,0.0345,0.185,3.59e-06,0.111,0.578,115.885,190779.0
Anyone Who Loves Me,Charlotte Cardin,0.718,0.165,11.0,1.0,-8.335,0.0354,0.866,0.0,0.142,0.447,82.62899999999998,236533.0
Apocalypse,Cigarettes After Sex,0.369,0.467,5.0,1.0,-9.017999999999999,0.0274,0.0194,0.46,0.109,0.174,94.473,290147.0
Aquel Nap ZzZz,Rauw Alejandro,0.457,0.495,4.0,1.0,-6.044,0.0797,0.62,0.00022799999999999999,0.109,0.311,79.513,295039.0
Aquí Abajo,Christian Nodal,0.638,0.4370000000000001,4.0,1.0,-3.8569999999999998,0.0332,0.282,0.0,0.0894,0.618,147.88,143933.0
Arcade,Duncan Laurence,0.45299999999999996,0.35,9.0,0.0,-11.639000000000001,0.0425,0.8270000000000001,0.00122,0.14400000000000002,0.27899999999999997,72.017,185147.0
Are You Bored Yet? (feat. Clairo),"Wallows, Clairo",0.682,0.6829999999999999,8.0,0.0,-6.444,0.0287,0.156,2.3199999999999998e-05,0.273,0.64,120.023,178000.0
Armed And Dangerous,Juice WRLD,0.736,0.67,10.0,1.0,-6.702000000000001,0.311,0.18600000000000005,0.0,0.114,0.845,130.032,169999.0
Arya (feat. A$AP Rocky),"A$AP Rocky, Nigo",0.958,0.478,7.0,1.0,-7.669,0.192,0.0823,0.0,0.126,0.379,120.042,162254.0
As I Am (feat. Khalid),"Justin Bieber, Khalid",0.595,0.5429999999999999,11.0,1.0,-8.149,0.038,0.127,0.0,0.0975,0.109,99.928,174406.0
As It Was,Harry Styles,0.52,0.731,6.0,0.0,-5.337999999999999,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0
As the World Caves In,Matt Maltese,0.331,0.45,10.0,1.0,-5.362,0.034,0.365,0.00464,0.22,0.18,123.829,218755.0
As the World Caves In,Sarah Cothran,0.3720000000000001,0.255,7.0,1.0,-6.834,0.0344,0.436,0.0,0.33,0.254,114.402,161613.0
Astronaut In The Ocean,Masked Wolf,0.778,0.695,4.0,0.0,-6.865,0.0913,0.175,0.0,0.15,0.47200000000000003,149.996,132780.0
Astronaut In The Ocean (Remix) - feat. G-Eazy & DDG,"Masked Wolf, DDG, G-Eazy",0.7879999999999999,0.642,11.0,1.0,-7.35,0.149,0.0981,0.0,0.158,0.512,150.031,195750.0
Así Soy,Santa Fe Klan,0.932,0.484,0.0,1.0,-6.357,0.324,0.0343,0.0,0.122,0.40299999999999997,119.94,236069.0
Attachments,"Pressa, Taliban Glizzy",0.8079999999999999,0.562,9.0,0.0,-5.779,0.13,0.0303,0.0,0.128,0.382,160.085,171000.0
Auntie Diaries,Kendrick Lamar,0.52,0.375,0.0,1.0,-13.409,0.358,0.745,0.0122,0.429,0.589,127.544,281070.0
Avalanche,Migos,0.917,0.623,1.0,1.0,-8.231,0.135,0.0985,0.0,0.0833,0.687,126.06299999999999,206272.0
Avalon,$uicideboy$,0.877,0.6,2.0,1.0,-4.577,0.0809,0.021,5.3799999999999986e-05,0.244,0.17600000000000002,149.99200000000005,140859.0
"Ay, DiOs Mío!",KAROL G,0.7170000000000001,0.708,11.0,1.0,-4.395,0.19,0.511,0.00101,0.106,0.518,180.00099999999995,189413.0
Azul,J Balvin,0.843,0.836,11.0,0.0,-2.474,0.0695,0.0816,0.0013800000000000002,0.0532,0.65,94.01799999999999,205933.0
BACK TO THE BASICS,Future,0.765,0.46,3.0,0.0,-7.23,0.376,0.442,4.11e-06,0.0794,0.418,119.919,177027.0
BAD LUCK,Brent Faiyaz,0.604,0.473,5.0,0.0,-8.866,0.0907,0.35600000000000004,1.98e-06,0.163,0.349,90.97,162010.0
BANKROLL (feat. A$AP Rocky & A$AP Ferg),"BROCKHAMPTON, A$AP Rocky, A$AP Ferg",0.784,0.539,7.0,0.0,-8.937999999999997,0.27399999999999997,0.0818,0.0,0.106,0.5760000000000001,149.059,202560.0
BEBÉ,"Camilo, El Alfa",0.862,0.72,4.0,1.0,-4.155,0.0361,0.47600000000000003,0.0,0.0543,0.9670000000000001,129.993,197284.0
BED,"Joel Corry, RAYE, David Guetta",0.6709999999999999,0.782,6.0,1.0,-4.593,0.0341,0.0142,0.00221,0.33299999999999996,0.618,123.98899999999999,178088.0
BICHOTA,KAROL G,0.8640000000000001,0.6579999999999999,1.0,0.0,-4.105,0.154,0.204,0.0006259999999999999,0.105,0.865,163.922,178693.0
BIG PURR (Prrdd) (feat. Pooh Shiesty),"Coi Leray, Pooh Shiesty",0.774,0.41200000000000003,1.0,1.0,-8.619,0.37799999999999995,0.026000000000000002,0.0,0.08800000000000001,0.38,139.94299999999998,116760.0
BILLIE EILISH.,Armani White,0.9,0.5065,1.0,1.0,-6.644,0.2585,0.11349999999999999,8.35e-07,0.09365000000000001,0.755,100.0155,99283.0
BIZCOCHITO,ROSALÍA,0.93,0.774,1.0,1.0,-4.203,0.0744,0.605,0.0238,0.12,0.7809999999999999,116.97200000000001,109120.0
BLESSED,"Tyler, The Creator",0.336,0.613,8.0,1.0,-7.869,0.12300000000000001,0.389,9.990000000000004e-05,0.765,0.741,40.319,57667.0
"BODY IN MOTION (feat. Bryson Tiller, Lil Baby & Roddy Ricch)","DJ Khaled, Bryson Tiller, Roddy Ricch, Lil Baby",0.669,0.687,6.0,0.0,-5.782,0.12,0.009000000000000001,0.0,0.508,0.335,91.969,306194.0
BOMBÓN,"Daddy Yankee, El Alfa, Lil Jon",0.843,0.789,7.0,1.0,-2.801,0.247,0.0028,2.410000000000001e-05,0.0322,0.5710000000000001,125.071,182413.0
BOOKER T,Bad Bunny,0.883,0.6,7.0,1.0,-7.188,0.37,0.114,7.94e-06,0.0931,0.691,113.90299999999999,156430.0
BOP,DaBaby,0.769,0.787,11.0,1.0,-3.909,0.3670000000000001,0.18899999999999997,0.0,0.129,0.836,126.77,159715.0
BREAK MY SOUL,Beyoncé,0.687,0.887,1.0,0.0,-5.04,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,278282.0
BRIGHTSIDE,The Lumineers,0.5489999999999999,0.715,10.0,1.0,-7.01,0.0356,0.359,0.0,0.10099999999999999,0.555,134.07399999999998,229773.0
Babe (Taylor's Version) (From The Vault),Taylor Swift,0.584,0.743,4.0,1.0,-7.075,0.0931,0.0538,2.83e-06,0.121,0.746,167.84400000000005,224240.0
Baby It's Cold Outside (duet with Michael Bublé),"Idina Menzel, Michael Bublé",0.5529999999999999,0.47600000000000003,0.0,1.0,-8.869,0.0649,0.647,0.0,0.281,0.5579999999999999,113.40100000000001,166147.0
"Baby, It's Cold Outside",Dean Martin,0.469,0.196,0.0,1.0,-16.093,0.0571,0.882,0.0,0.0513,0.537,130.036,143733.0
"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge, Meghan Trainor",0.583,0.5720000000000001,1.0,1.0,-4.776,0.0366,0.738,0.0,0.266,0.684,113.99799999999999,173560.0
Back Door (feat. Quavo & Kodak Black),"Pop Smoke, Quavo, Kodak Black",0.695,0.722,0.0,1.0,-7.587999999999999,0.0452,0.0698,3.72e-06,0.17,0.511,160.015,243000.0
Back In Black,AC/DC,0.31,0.7,9.0,1.0,-5.678,0.047,0.011000000000000001,0.00965,0.0828,0.763,188.386,255493.0
Back In Blood (feat. Lil Durk),"Pooh Shiesty, Lil Durk",0.759,0.5379999999999999,8.0,0.0,-8.256,0.384,0.151,0.0,0.126,0.831,146.933,184490.0
Bad Boy (with Young Thug),"Juice WRLD, Young Thug",0.6970000000000001,0.674,1.0,1.0,-6.3260000000000005,0.0533,0.00215,0.0,0.138,0.198,81.535,157355.0
Bad Day,Justus Bennetts,0.883,0.713,9.0,1.0,-4.684,0.307,0.0125,0.0,0.45,0.855,89.025,108800.0
Bad Habit,Steve Lacy,0.6859999999999999,0.507,1.0,1.0,-7.097,0.0357,0.626,7.509999999999998e-05,0.38299999999999995,0.69,168.955,232115.0
Bad Habits,Ed Sheeran,0.807,0.893,11.0,0.0,-3.745,0.0347,0.0451,2.7899999999999997e-05,0.366,0.537,126.01100000000001,230747.0
Bad Man (Smooth Criminal),Polo G,0.882,0.662,0.0,1.0,-6.3820000000000014,0.242,0.0124,0.0,0.106,0.57,120.03399999999999,106000.0
Bad Morning,YoungBoy Never Broke Again,0.662,0.7979999999999999,8.0,0.0,-5.332000000000002,0.165,0.179,0.0,0.147,0.6629999999999999,134.999,229333.0
Baila Conmigo (with Rauw Alejandro),"Selena Gomez, Rauw Alejandro",0.823,0.544,5.0,1.0,-7.1320000000000014,0.0715,0.0215,0.00315,0.0966,0.664,149.903,186088.0
Ball If I Want To,DaBaby,0.902,0.669,1.0,1.0,-5.0489999999999995,0.457,0.161,0.0,0.0728,0.628,139.94899999999998,112547.0
Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",0.809,0.545,7.0,1.0,-6.678,0.0735,0.392,0.0,0.151,0.244,97.008,180435.0
Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",0.7559999999999999,0.6970000000000001,8.0,1.0,-6.3770000000000024,0.0401,0.182,0.0,0.33299999999999996,0.956,94.99600000000001,206071.0
Bandaid On A Bullet Hole - Bonus,Morgan Wallen,0.5429999999999999,0.48,2.0,1.0,-6.745,0.0301,0.794,0.0,0.11900000000000001,0.391,154.78,234333.0
Bandido,"Myke Towers, Juhn",0.713,0.617,8.0,1.0,-4.637,0.0887,0.122,0.0,0.0962,0.682,168.021,232853.0
Bandit (with YoungBoy Never Broke Again),"Juice WRLD, YoungBoy Never Broke Again",0.474,0.631,5.0,0.0,-5.8839999999999995,0.34299999999999997,0.0687,0.0,0.132,0.425,180.051,189323.0
Bang Bang,"K'NAAN, Adam Levine",0.623,0.9009999999999999,10.0,0.0,-4.402,0.182,0.0785,0.0,0.0251,0.8959999999999999,179.985,186533.0
Bang!,AJR,0.74,0.517,1.0,0.0,-6.233,0.0506,0.0183,0.0,0.0558,0.698,139.917,170858.0
Banking On Me,Gunna,0.7929999999999999,0.308,0.0,0.0,-10.414000000000001,0.0466,0.613,1.6800000000000002e-05,0.0953,0.46,135.143,200000.0
Batman,LPB Poody,0.893,0.565,1.0,1.0,-4.74,0.268,0.0754,0.0,0.0375,0.8079999999999999,81.009,156432.0
Be Alright,Dean Lewis,0.551,0.537,11.0,1.0,-7.595,0.034,0.705,0.0,0.0802,0.493,126.421,196493.0
Be Free,A Boogie Wit da Hoodie,0.634,0.512,10.0,0.0,-7.1229999999999976,0.11699999999999999,0.0199,0.0,0.115,0.264,126.961,188486.0
Be Kind (with Halsey),"Marshmello, Halsey",0.63,0.633,4.0,1.0,-7.087999999999999,0.0457,0.007759999999999999,0.0,0.0541,0.452,93.995,172762.0
Be Like That - feat. Swae Lee & Khalid,"Kane Brown, Swae Lee, Khalid",0.727,0.626,7.0,1.0,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406.0
Be Right Now,Ed Sheeran,0.501,0.684,11.0,1.0,-6.706,0.0566,0.00494,0.000478,0.0524,0.442,131.952,211080.0
Beat Box 3 (feat. DaBaby),"SpotemGottem, DaBaby",0.853,0.426,1.0,1.0,-6.812,0.374,0.0765,0.0,0.10400000000000001,0.201,160.05100000000004,200424.0
Beat The Speaker,Pop Smoke,0.526,0.606,11.0,0.0,-8.113,0.262,0.209,3.3100000000000005e-05,0.42100000000000004,0.5379999999999999,109.212,106667.0
Beautiful Crazy,Luke Combs,0.551,0.402,11.0,1.0,-7.431,0.0262,0.6759999999999999,0.0,0.0928,0.382,103.31299999999999,193200.0
Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",0.713,0.6759999999999999,10.0,1.0,-5.483,0.027000000000000003,0.0377,0.0,0.154,0.721,99.04799999999999,227395.0
Been Like This,Doja Cat,0.6779999999999999,0.531,10.0,1.0,-5.029,0.0374,0.126,3.4399999999999996e-05,0.377,0.17600000000000002,99.008,177373.0
Beer Never Broke My Heart,Luke Combs,0.5379999999999999,0.863,1.0,1.0,-4.4830000000000005,0.0481,0.0139,0.0,0.0874,0.637,77.001,186733.0
Beers On Me,"Dierks Bentley, BRELAND, HARDY",0.59,0.846,4.0,1.0,-4.251,0.0396,0.182,0.0,0.53,0.733,146.028,174681.0
Before I Knew It,Mason Ramsey,0.632,0.875,2.0,1.0,-3.237,0.0367,0.21600000000000005,5.55e-06,0.385,0.8009999999999999,133.006,201973.0
Before You Go,Lewis Capaldi,0.45899999999999996,0.575,3.0,1.0,-4.8580000000000005,0.0573,0.604,0.0,0.0885,0.183,111.881,215107.0
Beggin',Måneskin,0.7140000000000001,0.8,11.0,0.0,-4.808,0.0504,0.127,0.0,0.359,0.589,134.002,211560.0
Begin Again (Taylor's Version),Taylor Swift,0.519,0.527,7.0,1.0,-7.672999999999999,0.0274,0.075,0.0,0.132,0.267,78.915,238867.0
Believe What I Say,Kanye West,0.595,0.6559999999999999,7.0,1.0,-7.8679999999999986,0.247,0.14800000000000002,0.0,0.47,0.41600000000000004,99.811,242400.0
Believer,Imagine Dragons,0.7759999999999999,0.78,10.0,0.0,-4.374,0.128,0.0622,0.0,0.081,0.6659999999999999,124.949,204347.0
Belleza De Cantina,Cardenales De Nuevo León,0.755,0.596,9.0,0.0,-7.849,0.0402,0.282,0.0,0.0508,0.8059999999999999,96.48700000000001,183947.0
Bells in Santa Fe,Halsey,0.6509999999999999,0.489,2.0,1.0,-8.264,0.0315,0.613,0.00644,0.387,0.395,149.986,217653.0
Belly Dancer,"Imanbek, BYOR",0.845,0.797,1.0,1.0,-4.984,0.139,0.0582,5.57e-06,0.16699999999999998,0.42200000000000004,121.985,151475.0
"Belly, The Weeknd - Die For It (ft. Nas)","Belly, The Weeknd, Nas",0.657,0.4920000000000001,5.0,0.0,-9.612,0.136,0.392,0.0,0.425,0.193,97.10700000000001,199867.0
Best Days,Alessia Cara,0.518,0.318,6.0,1.0,-11.727,0.0749,0.875,4.21e-06,0.13,0.22699999999999998,77.594,211838.0
Best Friend (feat. Doja Cat),"Saweetie, Doja Cat",0.84,0.7659999999999999,4.0,1.0,-4.12,0.136,0.00302,3.61e-06,0.0684,0.402,94.01799999999999,155884.0
Best Friends,The Weeknd,0.737,0.564,4.0,0.0,-7.045,0.105,0.436,0.0,0.35100000000000003,0.528,90.0,163504.0
Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",0.473,0.371,4.0,0.0,-10.219,0.0405,0.7929999999999999,0.0,0.109,0.413,75.205,209400.0
Bestie,"DaBaby, YoungBoy Never Broke Again",0.807,0.625,0.0,1.0,-6.67,0.35100000000000003,0.0741,0.0,0.48700000000000004,0.871,146.031,111971.0
Betrayal (feat. Drake),"Trippie Redd, Drake",0.74,0.564,8.0,1.0,-6.71,0.0688,0.0126,0.0,0.126,0.129,158.114,152025.0
Better Believe,"Belly, The Weeknd, Young Thug",0.797,0.573,0.0,1.0,-7.85,0.319,0.159,0.0,0.14400000000000002,0.445,124.995,206629.0
Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",0.7170000000000001,0.6709999999999999,0.0,0.0,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.6990000000000001,110.054,160657.0
Better Man (Taylor's Version) (From The Vault),Taylor Swift,0.473,0.579,4.0,1.0,-5.824,0.0384,0.214,0.0,0.0877,0.255,73.942,297013.0
Better Together,Luke Combs,0.552,0.225,0.0,1.0,-11.501,0.0477,0.8270000000000001,0.0,0.111,0.67,138.002,219573.0
Betty (Get Money),Yung Gravy,0.723,0.772,1.0,1.0,-6.784,0.0792,0.00524,1.15e-05,0.3670000000000001,0.58,102.00399999999999,146471.0
Bezos I,Bo Burnham,0.6940000000000001,0.948,2.0,1.0,-5.307,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,58149.0
Bichiyal,"Bad Bunny, Yaviah",0.737,0.7659999999999999,10.0,0.0,-4.242,0.0458,0.31,6.63e-06,0.114,0.662,93.956,196500.0
Big Energy,Latto,0.937,0.7929999999999999,11.0,0.0,-4.431,0.115,0.0453,0.0,0.341,0.794,106.022,172540.0
Big Gangsta,Kevin Gates,0.879,0.574,10.0,0.0,-5.602,0.391,0.519,8.76e-06,0.14400000000000002,0.34600000000000003,144.911,243463.0
Big tonka (feat. Lil Uzi Vert),"Yeat, Lil Uzi Vert",0.667,0.67,10.0,0.0,-7.081,0.124,0.006520000000000001,0.0,0.122,0.20800000000000002,130.082,207760.0
Billie Bossa Nova,Billie Eilish,0.895,0.389,7.0,0.0,-11.036,0.11,0.222,0.0346,0.105,0.5489999999999999,110.023,196731.0
"Bills, Bills, Bills",Destiny's Child,0.845,0.5760000000000001,11.0,0.0,-5.15,0.153,0.139,0.0,0.0764,0.461,127.641,256027.0
Birthday,Migos,0.8420000000000001,0.593,0.0,0.0,-6.903,0.34700000000000003,0.28300000000000003,0.0,0.0955,0.7340000000000001,169.963,227227.0
Birthday Cake,Dylan Conrique,0.436,0.255,3.0,1.0,-8.623,0.0364,0.955,3.28e-05,0.106,0.15,113.265,205280.0
Bite Me,Avril Lavigne,0.491,0.792,8.0,1.0,-4.382,0.0699,0.00381,0.0,0.359,0.74,169.997,159746.0
Bitter - Narration By Cardi B,"Summer Walker, Cardi B",0.638,0.375,0.0,0.0,-11.508,0.345,0.7559999999999999,0.0,0.153,0.32799999999999996,93.471,281112.0
Black Hearted,Polo G,0.506,0.563,1.0,0.0,-7.664,0.41100000000000003,0.0326,0.0,0.0856,0.153,168.146,190509.0
Black Summer,Red Hot Chili Peppers,0.41700000000000004,0.682,1.0,1.0,-5.0710000000000015,0.0295,0.0267,0.000669,0.109,0.35100000000000003,105.542,232412.0
Blank Space,Taylor Swift,0.76,0.703,5.0,1.0,-5.412000000000001,0.054000000000000006,0.10300000000000001,0.0,0.0913,0.57,95.99700000000001,231827.0
Blast Off,"Bruno Mars, Anderson .Paak, Silk Sonic",0.48200000000000004,0.5479999999999999,11.0,1.0,-9.946,0.0373,0.0363,2.28e-06,0.3,0.34600000000000003,76.017,284870.0
Blessed & Free,"Kane Brown, H.E.R.",0.6509999999999999,0.483,5.0,0.0,-9.867,0.183,0.754,5.12e-06,0.135,0.387,157.765,198171.0
Blick Blick (with Nicki Minaj),"Coi Leray, Nicki Minaj",0.9159999999999999,0.8240000000000001,8.0,0.0,-4.444,0.42200000000000004,0.222,0.00108,0.0661,0.87,139.92600000000002,178413.0
Blinding Lights,The Weeknd,0.514,0.73,1.0,1.0,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.33399999999999996,171.005,200040.0
Bloody Canvas,Polo G,0.772,0.48,6.0,0.0,-11.392000000000001,0.46,0.242,0.0,0.0975,0.33899999999999997,91.04700000000001,265404.0
Blue,Madison Beer,0.64,0.501,7.0,1.0,-7.86,0.0624,0.15,0.0,0.16,0.34600000000000003,114.031,229882.0
Blue Christmas,Elvis Presley,0.465,0.27,4.0,1.0,-16.660999999999998,0.0425,0.9,0.0010400000000000001,0.145,0.58,94.51799999999999,129173.0
Blue Notes 2 (feat. Lil Uzi Vert),"Meek Mill, Lil Uzi Vert",0.748,0.591,2.0,0.0,-6.234,0.331,0.152,0.0,0.64,0.192,74.958,230400.0
Blueberry Faygo,Lil Mosey,0.774,0.5539999999999999,0.0,1.0,-7.909,0.0383,0.207,0.0,0.132,0.349,99.03399999999999,162547.0
Body,Megan Thee Stallion,0.914,0.732,8.0,0.0,-6.1,0.24100000000000002,0.0166,0.0,0.107,0.469,94.066,171067.0
Body,"Russ Millions, Tion Wayne",0.889,0.705,11.0,0.0,-8.683,0.392,0.389,1.04e-05,0.0692,0.815,141.069,183830.0
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",0.883,0.674,11.0,0.0,-8.043,0.35700000000000004,0.21,0.0,0.0678,0.73,141.02,278085.0
Body Like A Back Road,Sam Hunt,0.736,0.45799999999999996,5.0,1.0,-7.437,0.0316,0.441,0.0,0.14800000000000002,0.65,98.977,162547.0
Bohemian Rhapsody - Remastered 2011,Queen,0.414,0.40399999999999997,0.0,0.0,-9.927999999999999,0.0499,0.271,0.0,0.3,0.22399999999999998,71.105,354320.0
Bois Lie (feat. Machine Gun Kelly),"Avril Lavigne, Machine Gun Kelly",0.541,0.855,6.0,1.0,-4.578,0.0668,0.00164,0.0,0.145,0.7390000000000001,143.967,163322.0
Bombos y Tarolas,Cartel De Santa,0.894,0.65,10.0,0.0,-4.956,0.11699999999999999,0.00248,0.00869,0.057,0.787,87.98200000000001,292160.0
Bones,Imagine Dragons,0.773,0.742,5.0,0.0,-3.678,0.046,0.0206,0.0,0.0754,0.5710000000000001,114.071,165265.0
Bonita,Jeeiph,0.877,0.647,0.0,1.0,-5.305,0.129,0.22,2.8e-06,0.134,0.6779999999999999,90.02799999999998,187773.0
Bonita,Los Dorados,0.635,0.397,0.0,1.0,-13.785,0.106,0.23600000000000002,1.6100000000000002e-05,0.10800000000000001,0.8290000000000001,168.24599999999995,200969.0
Boom,Polo G,0.738,0.6579999999999999,5.0,0.0,-7.44,0.26899999999999996,0.0344,0.0,0.419,0.39,128.208,126625.0
Bored,Billie Eilish,0.614,0.318,7.0,1.0,-12.695,0.0478,0.8959999999999999,0.0023899999999999998,0.0795,0.11199999999999999,119.959,180933.0
Born 2 Be Great,Lil Tjay,0.593,0.512,8.0,0.0,-7.8370000000000015,0.0737,0.58,0.0,0.0996,0.192,95.73299999999999,170000.0
Born Singer,BTS,0.602,0.841,8.0,0.0,-3.3339999999999996,0.109,0.0354,0.0,0.235,0.684,157.937,238628.0
Born in the U.S.A.,Bruce Springsteen,0.39799999999999996,0.9520000000000001,4.0,1.0,-6.0420000000000025,0.061,0.000373,7.75e-05,0.1,0.584,122.09299999999999,278680.0
Botella Tras Botella,"Gera MX, Christian Nodal",0.727,0.546,0.0,1.0,-4.572,0.0437,0.6559999999999999,0.0,0.122,0.69,106.891,197333.0
Bound 2,Kanye West,0.3670000000000001,0.665,1.0,1.0,-2.821,0.0465,0.145,0.0,0.113,0.31,148.91299999999995,229147.0
Bout A Million (feat. 42 Dugg & 21 Savage),"Pop Smoke, 21 Savage, 42 Dugg",0.716,0.67,0.0,0.0,-6.995,0.10099999999999999,0.526,0.0,0.13,0.41100000000000003,145.043,203586.0
Boyfriend,Dove Cameron,0.345,0.612,7.0,0.0,-6.5429999999999975,0.0608,0.23199999999999998,0.0,0.19399999999999998,0.23199999999999998,179.773,153000.0
Boyfriends,Harry Styles,0.41700000000000004,0.20199999999999999,0.0,1.0,-10.975999999999999,0.0357,0.935,0.0,0.10800000000000001,0.32299999999999995,118.029,194544.0
Brambleton,Pusha T,0.7390000000000001,0.6579999999999999,1.0,1.0,-4.145,0.195,0.132,0.000129,0.266,0.636,80.955,170911.0
Brazil,Declan McKenna,0.687,0.617,4.0,1.0,-5.212999999999999,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,252307.0
Break My Heart,Dua Lipa,0.73,0.7290000000000001,4.0,0.0,-3.4339999999999997,0.0884,0.16699999999999998,1.39e-06,0.349,0.467,113.01100000000001,221820.0
Break My Heart Myself (feat. Travis Barker),"Bebe Rexha, Travis Barker",0.7509999999999999,0.857,1.0,0.0,-4.385,0.0752,0.31,0.0,0.0801,0.501,104.984,151999.0
Break from Toronto,PARTYNEXTDOOR,0.596,0.6779999999999999,9.0,1.0,-5.18,0.0335,0.0199,0.004,0.418,0.259,117.066,99213.0
Breakdown (feat. Demi Lovato),"G-Eazy, Demi Lovato",0.546,0.615,0.0,1.0,-6.0829999999999975,0.289,0.0237,0.0,0.153,0.46799999999999997,87.84700000000002,165686.0
Breaking Me,"Topic, A7S",0.789,0.72,8.0,0.0,-5.652,0.218,0.223,0.0,0.129,0.664,122.031,166794.0
Breaking Up Was Easy In The 90's,Sam Hunt,0.562,0.649,9.0,1.0,-5.4,0.0494,0.231,0.0,0.341,0.376,145.91299999999995,215933.0
Breathe (feat. Colbie Caillat) (Taylor’s Version),"Taylor Swift, Colbie Caillat",0.506,0.626,1.0,1.0,-6.066,0.0287,0.156,0.0,0.228,0.321,148.035,263377.0
Brillas,León Larregui,0.625,0.433,9.0,1.0,-12.963,0.0366,0.376,0.00103,0.248,0.27399999999999997,93.041,226187.0
Brillo,Natanael Cano,0.69,0.762,5.0,0.0,-6.7379999999999995,0.0329,0.7559999999999999,0.0,0.319,0.972,141.034,154761.0
Brindo,Mario Bautista,0.752,0.5870000000000001,6.0,0.0,-5.374,0.0291,0.281,8.74e-06,0.14800000000000002,0.584,90.08200000000001,185461.0
Bring The Hook,YoungBoy Never Broke Again,0.693,0.6559999999999999,10.0,0.0,-7.684,0.392,0.0865,0.0,0.73,0.802,162.072,265185.0
Broadway Girls (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",0.659,0.745,10.0,1.0,-3.5989999999999998,0.0347,0.0417,0.0,0.29600000000000004,0.54,74.967,185600.0
Broken Guitars (with Scorey),"Polo G, Scorey",0.6829999999999999,0.5660000000000001,0.0,1.0,-8.815,0.105,0.114,0.0,0.111,0.355,150.089,128651.0
Brown Eyed Girl,Van Morrison,0.491,0.583,7.0,1.0,-10.964,0.0376,0.185,0.0,0.406,0.9079999999999999,150.566,183307.0
Brush Em (feat. Rah Swish),"Pop Smoke, Rah Swish",0.654,0.7240000000000001,3.0,0.0,-6.59,0.355,0.106,1.74e-06,0.655,0.7170000000000001,71.696,150449.0
Bubblegum Bitch,MARINA,0.495,0.856,0.0,0.0,-5.122999999999998,0.0311,0.00021899999999999998,0.0,0.10300000000000001,0.609,158.024,154667.0
Bubbly (with Drake & Travis Scott),"Young Thug, Drake, Travis Scott",0.91,0.585,11.0,0.0,-7.572,0.257,0.0536,0.0,0.127,0.599,129.011,165067.0
Buenos Días,"Wisin, Camilo, Los Legendarios",0.679,0.8059999999999999,8.0,1.0,-4.226,0.0517,0.0671,0.0,0.0847,0.966,171.915,199827.0
Build a Bitch,Bella Poarch,0.855,0.46299999999999997,3.0,1.0,-7.454,0.0367,0.217,1.77e-05,0.34700000000000003,0.866,102.931,122773.0
Bundles (feat. Taylor Girlz),"Kayla Nicole, Taylor Girlz",0.9390000000000001,0.682,11.0,1.0,-5.931,0.306,0.0015199999999999999,0.0,0.0552,0.584,130.02200000000002,154806.0
Burbujas de Cristal,"Cartel De Santa, Millonario",0.7829999999999999,0.75,1.0,1.0,-4.891,0.106,0.218,0.0,0.546,0.48,123.04299999999999,224625.0
Burn,Juice WRLD,0.354,0.475,1.0,0.0,-9.333,0.0425,0.149,0.034,0.21,0.0393,114.975,217222.0
Burning Pile,Mother Mother,0.516,0.755,5.0,1.0,-3.7239999999999998,0.0383,0.0633,0.00103,0.107,0.165,140.099,262173.0
Buss It,Erica Banks,0.956,0.502,9.0,1.0,-5.995,0.213,0.0593,0.0,0.23800000000000002,0.795,110.00299999999999,187000.0
Bussin,"Nicki Minaj, Lil Baby",0.893,0.6990000000000001,11.0,1.0,-8.059,0.0517,0.0576,3.02e-06,0.128,0.747,139.972,136761.0
Butter,BTS,0.759,0.45899999999999996,8.0,1.0,-5.187,0.0948,0.00323,0.0,0.0906,0.695,109.99700000000001,164442.0
Butter - Megan Thee Stallion Remix,"BTS, Megan Thee Stallion",0.7390000000000001,0.588,8.0,1.0,-4.971,0.136,0.0030800000000000003,0.0,0.109,0.774,109.958,164457.0
